시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,학교급,mid,high,위도,경도
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090006423,덕장중학교,3,공립,4,4,4,1,0,13,282,21.7,mid,1,0,37.393026,126.998368
경기도교육청,경기도파주교육지원청,경기도 파주시,S090006424,동패중학교,3,공립,11,12,10,2,0,35,1069,30.5,mid,1,0,37.708428,126.735872
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090006430,부곡중앙중학교,3,공립,8,8,7,1,0,24,625,26,mid,1,0,37.3236228,126.9388447
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090006438,신백현중학교,3,공립,4,4,4,1,0,13,331,25.5,mid,1,0,37.3856518,127.111098
경기도교육청,경기도김포교육지원청,경기도 김포시,S090006442,양도중학교,3,공립,8,10,9,1,0,28,806,28.8,mid,1,0,37.604704,126.730283
경기도교육청,경기도이천교육지원청,경기도 이천시,S090006448,이천사동중학교,3,공립,8,8,8,1,0,25,672,26.9,mid,1,0,37.248115,127.496317
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090006450,일산양일중학교,3,공립,16,17,16,1,0,50,1444,28.9,mid,1,0,37.6768541,126.8153965
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090006451,주곡중학교,3,공립,7,8,9,1,0,25,707,28.3,mid,1,0,37.7253382,127.2069872
경기도교육청,경기도파주교육지원청,경기도 파주시,S090006457,해솔중학교,3,공립,8,8,7,2,0,25,771,30.8,mid,1,0,37.7270655,126.746262
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090006560,송양중학교,3,공립,10,10,10,1,0,31,866,27.9,mid,1,0,37.7514396,127.1044119
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090006576,경기체육중학교,3,공립,1,1,1,0,0,3,73,24.3,mid,1,0,37.303778,126.978338
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090006652,화성반월중학교,3,공립,9,8,8,1,0,26,765,29.4,mid,1,0,37.2238495,127.0542593
경기도교육청,경기도김포교육지원청,경기도 김포시,S090006779,은여울중학교,3,공립,12,10,9,1,0,32,971,30.3,mid,1,0,37.637653,126.639062
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090006780,신원중학교,3,공립,12,11,10,3,0,36,1023,28.4,mid,1,0,37.667309,126.887832
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090006781,수원다산중학교,3,공립,12,11,11,0,0,34,1077,31.7,mid,1,0,37.2839613,127.0512667
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090006782,능실중학교,3,공립,10,10,8,2,0,30,881,29.4,mid,1,0,37.260784,126.956165
경기도교육청,경기도김포교육지원청,경기도 김포시,S090006783,김포한가람중학교,3,공립,10,10,9,1,0,30,895,29.8,mid,1,0,37.64999,126.62344
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090006784,어정중학교,3,공립,8,9,8,1,0,26,733,28.2,mid,1,0,37.280797,127.146366
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090006800,천마중학교,3,공립,6,5,6,2,0,19,502,26.4,mid,1,0,37.6560974,127.2769287
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090006805,옥정중학교,3,공립,9,19,12,2,0,42,1319,31.4,mid,1,0,37.8220888,127.0884564
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090006912,미사강변중학교,3,공립,15,14,12,1,0,42,1270,30.2,mid,1,0,37.5,127.1
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090006934,한백중학교,3,공립,12,12,12,1,0,37,1204,32.5,mid,1,0,37.2063045,127.1138062
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090006939,청계중학교,3,공립,12,12,12,1,0,37,1225,33.1,mid,1,0,37.1994567,127.1031575
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090006944,방교중학교,3,공립,12,12,7,1,0,32,1048,32.8,mid,1,0,37.174623,127.101652
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090006953,도래울중학교,3,공립,15,13,12,1,0,41,1101,26.9,mid,1,0,37.631659,126.868927
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090006966,한별중학교,3,공립,8,10,8,1,0,27,821,30.4,mid,1,0,37.6486907,127.1188674
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007035,위례중학교,3,공립,15,15,13,1,0,44,1290,29.3,mid,1,0,37.4774149,127.1482937
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007036,은가람중학교,3,공립,6,8,5,1,0,20,581,29.1,mid,1,0,37.575669,127.1767861
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007037,미사중학교,3,공립,14,14,11,1,0,40,1237,30.9,mid,1,0,37.558571,127.1996957
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090007065,조남중학교,3,공립,14,11,10,1,0,36,1046,29.1,mid,1,0,37.378046,126.858551
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090007115,옥길중학교,3,공립,11,10,9,2,0,32,873,27.3,mid,1,0,37.4637493,126.8268804
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090007124,박달중학교,3,공립,6,7,6,2,0,21,465,22.1,mid,1,0,37.399398,126.8970462
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007127,다원중학교,3,공립,12,12,12,0,0,36,1233,34.3,mid,1,0,37.210019,127.104931
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090007157,갈매중학교,3,공립,11,9,8,1,0,29,871,30,mid,1,0,37.631014,127.1197781
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007158,윤슬중학교,3,공립,14,13,14,1,0,42,1300,31,mid,1,0,37.5,127.1
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007189,송린중학교,3,공립,15,13,11,2,0,41,1077,26.3,mid,1,0,37.27691604,126.8220952
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007219,청림중학교,3,공립,12,12,12,1,0,37,1196,32.3,mid,1,0,37.1715,127.1116
경기도교육청,경기도평택교육지원청,경기도 평택시,S090007237,용이중학교,3,공립,9,9,13,2,0,33,964,29.2,mid,1,0,36.997991,127.134756
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090007238,남양주다산중학교,3,공립,13,11,8,1,0,33,1046,31.7,mid,1,0,37.626689,127.158484
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007242,동탄목동중학교,3,공립,12,12,12,1,0,37,1212,32.8,mid,1,0,37.18884,127.126363
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090007253,매양중학교,3,공립,10,10,10,1,0,31,884,28.5,mid,1,0,37.3696022,127.2463761
경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,S090007254,창성중학교,3,공립,3,3,4,1,0,11,252,22.9,mid,1,0,37.460169,127.153086
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007256,이산중학교,3,공립,8,8,7,1,0,24,759,31.6,mid,1,0,37.191178,127.08911
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090007311,도당중학교,3,공립,7,7,7,1,0,22,538,24.5,mid,1,0,37.517913,126.786169
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090007319,다산한강중학교,3,공립,9,9,7,1,0,26,758,29.2,mid,1,0,37.35585,127.10293
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090007324,배곧해솔중학교,3,공립,14,17,13,1,0,45,1336,29.7,mid,1,0,37.360762,126.717975
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007330,신백중학교,3,공립,10,10,10,1,0,31,838,27,mid,1,0,37.203691,126.82954
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007332,서연중학교,3,공립,12,12,11,1,0,36,1165,32.4,mid,1,0,37.16123,127.11014
경기도교육청,경기도광명교육지원청,경기도 광명시,S090007339,빛가온중학교,3,공립,8,8,7,1,0,24,623,26,mid,1,0,37.41229,126.88401
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090007376,향동중학교,3,공립,9,8,6,1,0,24,589,24.5,mid,1,0,37.602736,126.895973
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007377,감일중학교,3,공립,8,8,9,1,0,26,720,27.7,mid,1,0,37.50118776,127.1623407
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007395,수현중학교,3,공립,9,10,7,2,0,28,826,29.5,mid,1,0,37.2,126.9
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090007406,태전중학교,3,공립,12,10,0,1,0,23,702,30.5,mid,1,0,37.380329,127.227835
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090007440,지축중학교,3,공립,13,10,9,1,0,33,900,27.3,mid,1,0,37.6524,126.91748
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090007442,안산해솔중학교,3,공립,10,10,9,1,0,30,858,28.6,mid,1,0,37.281917,126.834016
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090007518,다산새봄중학교,3,공립,12,12,11,2,0,37,1123,30.4,mid,1,0,37.3711,127.09325
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090007519,감일백제중학교,3,공립,6,7,4,1,0,18,481,26.7,mid,1,0,37.509776,127.150899
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007521,화성세정중학교,3,공립,10,8,5,1,0,24,759,31.6,mid,1,0,37.16683,127.123398
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090007522,치동중학교,3,공립,9,8,4,1,0,22,663,30.1,mid,1,0,37.208611,127.091706
경기도교육청,경기도평택교육지원청,경기도 평택시,S090007572,민세중학교,3,공립,16,14,5,1,0,36,903,25.1,mid,1,0,37.053923,127.040265
경기도교육청,경기도파주교육지원청,경기도 파주시,S090007577,심학중학교,3,공립,5,5,5,1,0,16,427,26.7,mid,1,0,37.70977,126.7158
경기도교육청,경기도김포교육지원청,경기도 김포시,S090007580,나래중학교,3,공립,12,9,9,1,0,31,991,32,mid,1,0,37.638854,126.625807
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090007582,범박중학교,3,공립,11,11,9,1,0,32,890,27.8,mid,1,0,37.4,126.8
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090007608,광교호수중학교,3,공립,8,7,7,1,0,23,663,28.8,mid,1,0,37.14,127.18
경기도교육청,경기도김포교육지원청,경기도 김포시,S090007613,향산중학교,3,공립,5,4,3,0,0,12,363,30.3,mid,1,0,37.619598,126.747498
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090007626,덕은한강중학교,3,공립,6,6,4,1,0,17,407,23.9,mid,1,0,37.582575,126.869227
경기도교육청,경기도평택교육지원청,경기도 평택시,S090007628,동삭중학교,3,공립,11,11,0,1,0,23,684,29.7,mid,1,0,37.0194,127.1053
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090007654,하랑중학교,3,공립,3,4,3,0,0,10,239,23.9,mid,1,0,37.650811,127.254966
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090007669,판교대장중학교,3,공립,5,4,4,1,0,14,365,26.1,mid,1,0,37.368289,127.069778
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090007679,과천율목중학교,3,공립,5,1,1,1,0,8,193,24.1,mid,1,0,37.40757059,126.9826041
경기도교육청,경기도파주교육지원청,경기도 파주시,S090007904,다율중학교,3,공립,6,2,0,3,0,11,270,24.5,mid,1,0,37.73879318,126.7278039
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090007913,훈민중학교,3,공립,7,9,3,1,0,20,549,27.5,mid,1,0,37.7364,127.1121
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090007928,시화나래중학교,3,공립,3,2,2,4,0,11,154,14,mid,1,0,37.308418,126.720835
경기도교육청,경기도평택교육지원청,경기도 평택시,S090007930,배다리중학교,3,공립,5,5,0,1,0,11,305,27.7,mid,1,0,37.004868,127.12186
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090007941,배곧라라중학교,3,공립,9,2,1,1,0,13,323,24.8,mid,1,0,37.36961509,126.7233012
경기도교육청,경기도가평교육지원청,경기도 가평군,S090000445,가평고등학교,4,공립,8,8,8,2,0,26,598,23,high,0,1,37.818157,127.513371
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000447,경기과학고등학교,4,공립,8,8,8,0,0,24,378,15.8,high,0,1,37.30923,127.00675
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090000448,경기대명고등학교,4,공립,2,2,2,0,0,6,76,12.7,high,0,1,37.295855,126.940182
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000449,경기체육고등학교,4,공립,3,3,3,0,0,9,246,27.3,high,0,1,37.303775,126.9784
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000450,이천세무고등학교,4,공립,2,2,2,0,0,6,132,22,high,0,1,37.135751,127.5188644
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000451,경민고등학교,4,사립,10,10,10,0,0,30,754,25.1,high,0,1,37.747253,127.024884
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000453,경민비즈니스고등학교,4,사립,9,9,8,0,0,26,461,17.7,high,0,1,37.746977,127.025603
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000455,경민IT고등학교,4,사립,8,8,8,0,0,24,528,22,high,0,1,37.746625,127.024476
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000457,경안고등학교,4,사립,12,13,13,0,0,38,933,24.6,high,0,1,37.326018,126.833513
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000458,경일관광경영고등학교,4,사립,12,12,12,0,0,36,707,19.6,high,0,1,37.3481338,126.8051194
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090000460,경화여자고등학교,4,사립,11,12,11,0,0,34,959,28.2,high,0,1,37.419191,127.264595
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000463,계남고등학교,4,공립,9,9,9,2,0,29,696,24,high,0,1,37.4961045,126.7719229
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090000466,계원예술고등학교,4,사립,8,8,8,0,0,24,967,40.3,high,0,1,37.3586403,127.1158508
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090000468,백송고등학교,4,사립,5,5,5,0,0,15,383,25.5,high,0,1,37.697368,126.74211
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000469,고양외국어고등학교,4,사립,10,10,10,0,0,30,671,22.4,high,0,1,37.6899468,126.8615612
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000470,고양고등학교,4,공립,8,8,8,1,0,25,498,19.9,high,0,1,37.654574,126.89266
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000471,고잔고등학교,4,공립,11,12,11,2,0,36,863,24,high,0,1,37.3088756,126.835518
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090000472,과천고등학교,4,공립,8,8,8,2,0,26,572,22,high,0,1,37.431077,126.997033
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090000473,과천여자고등학교,4,사립,6,6,6,0,0,18,310,17.2,high,0,1,37.432569,126.988105
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090000474,과천외국어고등학교,4,사립,10,10,10,0,0,30,642,21.4,high,0,1,37.4318871,126.9883243
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090000475,과천중앙고등학교,4,공립,8,8,8,1,0,25,541,21.6,high,0,1,37.4228013,126.9861875
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000476,경기게임마이스터고등학교,4,공립,4,4,4,1,0,13,220,16.9,high,0,1,37.3979595,126.9476526
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000477,관양고등학교,4,공립,12,12,12,2,0,38,949,25,high,0,1,37.40872,126.96016
경기도교육청,경기도포천교육지원청,경기도 포천시,S090000478,관인고등학교,4,공립,1,2,2,1,0,6,65,10.8,high,0,1,38.158668,127.251163
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000479,광동고등학교,4,사립,12,12,12,0,0,36,1105,30.7,high,0,1,37.7164428,127.1766274
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090000480,의정부광동고등학교,4,사립,9,9,9,0,0,27,691,25.6,high,0,1,37.7550098,127.0368566
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000482,광명고등학교,4,공립,11,11,11,2,0,35,895,25.6,high,0,1,37.28429,126.51574
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000483,경기항공고등학교,4,사립,4,4,4,0,0,12,199,16.6,high,0,1,37.4735124,126.8573108
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000484,광명북고등학교,4,공립,11,11,11,4,2,39,888,22.8,high,0,1,37.488034,126.86641
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000487,명문고등학교,4,공립,11,11,11,2,0,35,880,25.1,high,0,1,37.470315,126.849874
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000488,창의경영고등학교,4,공립,7,8,8,1,0,24,243,10.1,high,0,1,37.4379418,126.8813247
경기도교육청,경기도광명교육지원청,경기도 광명시,S090000489,광문고등학교,4,공립,11,11,11,1,0,34,887,26.1,high,0,1,37.4652268,126.8501087
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090000490,광주고등학교,4,공립,10,12,12,1,0,35,1012,28.9,high,0,1,37.417883,127.265046
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090000492,곤지암고등학교,4,공립,6,6,8,1,0,21,461,22,high,0,1,37.348748,127.337725
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090000493,광주중앙고등학교,4,공립,14,14,14,3,0,45,1293,28.7,high,0,1,37.4032201,127.257149
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000494,광탄고등학교,4,사립,4,4,4,1,0,13,307,23.6,high,0,1,37.783172,126.848583
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090000496,구리고등학교,4,공립,8,9,8,0,0,25,624,25,high,0,1,37.5886713,127.1399845
경기도교육청,경기도구리남양주교육지원청,경기도 구리시,S090000497,구리여자고등학교,4,공립,8,8,8,1,0,25,540,21.6,high,0,1,37.5907071,127.15135
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090000499,군자디지털과학고등학교,4,공립,8,8,8,2,2,28,364,13,high,0,1,37.35016,126.78543
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090000502,군포고등학교,4,사립,10,11,11,0,0,32,835,26.1,high,0,1,37.3574186,126.940206
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090000504,군포e비즈니스고등학교,4,공립,8,9,9,2,2,30,407,13.6,high,0,1,37.3629449,126.9184053
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090000505,권선고등학교,4,공립,12,12,12,3,0,39,1024,26.3,high,0,1,37.2527975,127.0333742
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090000507,근명고등학교,4,사립,8,9,10,0,0,27,570,21.1,high,0,1,37.3930945,126.9200217
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000508,금곡고등학교,4,공립,12,12,12,0,0,36,864,24,high,0,1,37.6332323,127.2136091
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090000509,기흥고등학교,4,공립,11,11,11,1,0,34,1022,30.1,high,0,1,37.2823058,127.1087937
경기도교육청,경기도김포교육지원청,경기도 김포시,S090000510,김포고등학교,4,공립,10,11,11,1,0,33,1077,32.6,high,0,1,37.61849,126.71263
경기도교육청,경기도김포교육지원청,경기도 김포시,S090000511,김포과학기술고등학교,4,공립,8,8,8,1,0,25,503,20.1,high,0,1,37.620555,126.7100194
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090000515,낙생고등학교,4,사립,10,10,10,0,0,30,825,27.5,high,0,1,37.3870822,127.1008908
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090000517,한국외식과학고등학교,4,사립,4,4,4,0,0,12,269,22.4,high,0,1,37.897288,126.979609
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090000518,남양고등학교,4,공립,7,7,7,1,1,23,656,28.5,high,0,1,37.209636,126.823996
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000519,남양주고등학교,4,공립,7,7,7,1,0,22,343,15.6,high,0,1,37.652933,127.334045
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090000520,남한고등학교,4,공립,9,10,8,2,0,29,753,26,high,0,1,37.53646,127.2027372
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000521,능곡고등학교,4,공립,11,11,11,0,0,33,736,22.3,high,0,1,37.623639,126.825358
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090000524,대부고등학교,4,공립,1,1,2,1,1,6,56,9.3,high,0,1,37.247805,126.5785571
경기도교육청,경기도여주교육지원청,경기도 여주시,S090000525,대신고등학교,4,사립,3,3,3,1,0,10,243,24.3,high,0,1,37.364766,127.606797
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000527,대평고등학교,4,공립,10,10,10,1,0,31,827,26.7,high,0,1,37.295375,126.9881625
경기도교육청,경기도부천교육지원청,경기도 부천시 오정구,S090000528,덕산고등학교,4,공립,8,8,8,1,1,26,555,21.3,high,0,1,37.5306694,126.7898059
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000529,덕소고등학교,4,사립,12,12,12,0,0,36,1078,29.9,high,0,1,37.5789305,127.2161087
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090000532,덕정고등학교,4,공립,9,9,9,2,0,29,813,28,high,0,1,37.8372134,127.0718356
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000533,도당고등학교,4,공립,9,9,9,1,0,28,681,24.3,high,0,1,37.518801,126.790336
경기도교육청,경기도포천교육지원청,경기도 포천시,S090000534,동남고등학교,4,사립,10,10,10,1,0,31,669,21.6,high,0,1,37.827792,127.13512
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090000536,동두천고등학교,4,사립,5,5,5,0,0,15,389,25.9,high,0,1,37.9047328,127.0592394
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090000538,한국문화영상고등학교,4,사립,6,6,6,0,0,18,397,22.1,high,0,1,37.9058441,127.0603907
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090000539,동두천중앙고등학교,4,공립,7,7,7,2,1,24,478,19.9,high,0,1,37.8916508,127.0580627
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000541,동안고등학교,4,공립,13,13,13,0,0,39,1055,27.1,high,0,1,37.3902827,126.9658901
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000542,동우여자고등학교,4,사립,9,10,10,0,0,29,739,25.5,high,0,1,37.3191209,126.9829372
경기도교육청,경기도수원교육지원청,경기도 수원시 장안구,S090000543,동원동우고등학교,4,사립,10,11,11,0,0,32,782,24.4,high,0,1,37.3199,126.9824
경기도교육청,경기도평택교육지원청,경기도 평택시,S090000544,동일공업고등학교,4,사립,10,10,10,0,0,30,783,26.1,high,0,1,36.9,127.1
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090000545,동화고등학교,4,사립,15,15,15,0,0,45,1375,30.6,high,0,1,37.607573,127.162984
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090000546,두레자연고등학교,4,사립,2,2,2,0,0,6,119,19.8,high,0,1,37.059538,126.795491
경기도교육청,경기도이천교육지원청,경기도 이천시,S090000548,마장고등학교,4,공립,4,4,3,1,0,12,219,18.3,high,0,1,37.2582391,127.3512629
경기도교육청,경기도수원교육지원청,경기도 수원시 팔달구,S090000552,매향여자정보고등학교,4,사립,10,10,12,0,0,32,660,20.6,high,0,1,37.28457355,127.0186217
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000553,무원고등학교,4,공립,11,11,11,1,0,34,777,22.9,high,0,1,37.6190366,126.8380748
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000554,문산고등학교,4,공립,5,5,5,2,0,17,354,20.8,high,0,1,37.86294298,126.7759096
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000555,문산수억고등학교,4,사립,10,10,10,1,0,31,700,22.6,high,0,1,37.851959,126.802929
경기도교육청,경기도파주교육지원청,경기도 파주시,S090000556,문산제일고등학교,4,공립,10,11,10,2,0,33,791,24,high,0,1,37.7724106,126.761765
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090000558,경기모바일과학고등학교,4,공립,8,8,7,1,0,24,372,15.5,high,0,1,37.3060782,126.898421
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090000559,발안바이오과학고등학교,4,공립,5,4,4,0,0,13,334,25.7,high,0,1,37.1326978,126.9169598
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000563,백마고등학교,4,공립,11,11,11,0,0,33,848,25.7,high,0,1,37.39066,126.47389
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000564,백석고등학교,4,공립,11,11,11,0,0,33,814,24.7,high,0,1,37.652521,126.787156
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090000565,백신고등학교,4,공립,11,11,11,1,0,34,826,24.3,high,0,1,37.642674,126.781741
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090000566,백암고등학교,4,공립,3,4,3,1,0,11,146,13.3,high,0,1,37.1653,127.368957
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090000567,백양고등학교,4,공립,11,11,11,1,0,34,782,23,high,0,1,37.6295489,126.8383602
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000568,백영고등학교,4,사립,12,12,12,0,0,36,949,26.4,high,0,1,37.3864581,126.9649528
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090000569,백운고등학교,4,공립,11,11,11,2,0,35,817,23.3,high,0,1,37.3868961,126.9861602
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090000572,한빛누리고등학교,4,사립,7,7,7,2,0,23,516,22.4,high,0,1,37.9119293,127.0609897
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000576,부명고등학교,4,공립,9,9,9,1,0,28,721,25.8,high,0,1,37.4991685,126.7610402
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000577,경기국제통상고등학교,4,공립,10,9,9,3,0,31,445,14.4,high,0,1,37.5004775,126.7614437
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000578,상동고등학교,4,공립,9,9,9,0,0,27,694,25.7,high,0,1,37.4910295,126.7449762
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090000579,부천고등학교,4,공립,9,9,10,0,0,28,617,22,high,0,1,37.479844,126.766333
경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,S090000580,부천공업고등학교,4,공립,7,9,9,2,0,27,319,11.8,high,0,1,37.2,126.4
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000581,부천북고등학교,4,공립,9,9,9,1,0,28,709,25.3,high,0,1,37.5185948,126.7891462
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000584,부천여자고등학교,4,공립,7,7,9,0,0,23,445,19.3,high,0,1,37.4898001,126.7614572
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090000585,부천정보산업고등학교,4,공립,10,11,11,3,0,35,554,15.8,high,0,1,37.496975,126.749063
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090000586,부흥고등학교,4,공립,13,13,13,2,0,41,1036,25.3,high,0,1,37.3931056,126.9443504
